ano,sem_epidem,uf,sexo,casos,quantidade
2020,7,MS,Masculino,Testes negativos,2
2020,7,MS,Masculino,Casos aguardando resultado,1
2020,7,MS,Masculino,Casos sem informação laboratorial,0
2020,7,MS,Masculino,Casos sem teste laboratorial,0
2010,9,MT,Masculino,Testes positivos,0
2010,9,MT,Masculino,Testes negativos,3
2010,9,MT,Masculino,Casos aguardando resultado,0
2010,9,MT,Masculino,Casos sem informação laboratorial,0
2010,9,MT,Masculino,Casos sem teste laboratorial,0
2014,15,MT,Masculino,Testes positivos,1
2014,15,MT,Masculino,Testes negativos,1
2014,15,MT,Masculino,Casos aguardando resultado,0
2014,15,MT,Masculino,Casos sem informação laboratorial,1
2014,15,MT,Masculino,Casos sem teste laboratorial,0
2016,11,MT,Masculino,Testes positivos,1
2016,11,MT,Masculino,Testes negativos,1
2016,11,MT,Masculino,Casos aguardando resultado,0
2016,11,MT,Masculino,Casos sem informação laboratorial,0
2016,11,MT,Masculino,Casos sem teste laboratorial,0
2017,10,MT,Masculino,Testes positivos,0
2017,10,MT,Masculino,Testes negativos,3
2017,10,MT,Masculino,Casos aguardando resultado,0
2017,10,MT,Masculino,Casos sem informação laboratorial,0
2017,10,MT,Masculino,Casos sem teste laboratorial,0
2018,10,MT,Masculino,Testes positivos,1
2018,10,MT,Masculino,Testes negativos,2
2018,10,MT,Masculino,Casos aguardando resultado,0
2018,10,MT,Masculino,Casos sem informação laboratorial,0
2018,10,MT,Masculino,Casos sem teste laboratorial,0
2019,13,MT,Masculino,Testes positivos,0
2019,13,MT,Masculino,Testes negativos,3
2019,13,MT,Masculino,Casos aguardando resultado,0
2019,13,MT,Masculino,Casos sem informação laboratorial,0
2019,13,MT,Masculino,Casos sem teste laboratorial,0
2020,8,MT,Masculino,Testes positivos,0
2020,8,MT,Masculino,Testes negativos,3
2020,8,MT,Masculino,Casos aguardando resultado,0
2020,8,MT,Masculino,Casos sem informação laboratorial,0
2020,8,MT,Masculino,Casos sem teste laboratorial,0
2010,1,GO,Masculino,Testes positivos,2
2010,1,GO,Masculino,Testes negativos,0
2010,1,GO,Masculino,Casos aguardando resultado,0
2010,1,GO,Masculino,Casos sem informação laboratorial,0
2010,1,GO,Masculino,Casos sem teste laboratorial,1
2010,2,GO,Masculino,Testes positivos,3
2010,2,GO,Masculino,Testes negativos,0
2010,2,GO,Masculino,Casos aguardando resultado,0
2010,2,GO,Masculino,Casos sem informação laboratorial,0
2010,2,GO,Masculino,Casos sem teste laboratorial,0
2011,9,GO,Masculino,Testes positivos,1
2011,9,GO,Masculino,Testes negativos,1
2011,9,GO,Masculino,Casos aguardando resultado,0
2011,9,GO,Masculino,Casos sem informação laboratorial,0
2011,9,GO,Masculino,Casos sem teste laboratorial,1
2012,13,GO,Masculino,Testes positivos,3
2012,13,GO,Masculino,Testes negativos,0
2012,13,GO,Masculino,Casos aguardando resultado,0
2012,13,GO,Masculino,Casos sem informação laboratorial,0
2012,13,GO,Masculino,Casos sem teste laboratorial,0
2013,7,GO,Masculino,Testes positivos,0
2013,7,GO,Masculino,Testes negativos,2
2013,7,GO,Masculino,Casos aguardando resultado,0
2013,7,GO,Masculino,Casos sem informação laboratorial,0
2013,7,GO,Masculino,Casos sem teste laboratorial,0
2013,13,GO,Masculino,Testes positivos,0
2013,13,GO,Masculino,Testes negativos,3
2013,13,GO,Masculino,Casos aguardando resultado,0
2013,13,GO,Masculino,Casos sem informação laboratorial,0
2013,13,GO,Masculino,Casos sem teste laboratorial,0
2014,2,GO,Masculino,Testes positivos,1
2014,2,GO,Masculino,Testes negativos,2
2014,2,GO,Masculino,Casos aguardando resultado,0
2014,2,GO,Masculino,Casos sem informação laboratorial,0
2014,2,GO,Masculino,Casos sem teste laboratorial,0
2014,6,GO,Masculino,Testes positivos,0
2014,6,GO,Masculino,Testes negativos,3
2014,6,GO,Masculino,Casos aguardando resultado,0
2014,6,GO,Masculino,Casos sem informação laboratorial,0
2014,6,GO,Masculino,Casos sem teste laboratorial,0
2014,14,GO,Masculino,Testes positivos,0
2014,14,GO,Masculino,Testes negativos,2
2014,14,GO,Masculino,Casos aguardando resultado,0
2014,14,GO,Masculino,Casos sem informação laboratorial,1
2014,14,GO,Masculino,Casos sem teste laboratorial,0
2015,4,GO,Masculino,Testes positivos,0
2015,4,GO,Masculino,Testes negativos,3
2015,4,GO,Masculino,Casos aguardando resultado,0
2015,4,GO,Masculino,Casos sem informação laboratorial,0
2015,4,GO,Masculino,Casos sem teste laboratorial,0
2015,5,GO,Masculino,Testes positivos,2
2015,5,GO,Masculino,Testes negativos,1
2015,5,GO,Masculino,Casos aguardando resultado,0
2015,5,GO,Masculino,Casos sem informação laboratorial,0
2015,5,GO,Masculino,Casos sem teste laboratorial,0
2015,6,GO,Masculino,Testes positivos,0
2015,6,GO,Masculino,Testes negativos,2
2015,6,GO,Masculino,Casos aguardando resultado,0
2015,6,GO,Masculino,Casos sem informação laboratorial,0
2015,6,GO,Masculino,Casos sem teste laboratorial,0
2015,10,GO,Masculino,Testes positivos,0
2015,10,GO,Masculino,Testes negativos,1
2015,10,GO,Masculino,Casos aguardando resultado,0
2015,10,GO,Masculino,Casos sem informação laboratorial,1
2015,10,GO,Masculino,Casos sem teste laboratorial,0
2015,15,GO,Masculino,Testes positivos,0
2015,15,GO,Masculino,Testes negativos,0
2015,15,GO,Masculino,Casos aguardando resultado,0
2015,15,GO,Masculino,Casos sem informação laboratorial,3
2015,15,GO,Masculino,Casos sem teste laboratorial,0
2016,5,GO,Masculino,Testes positivos,1
2016,5,GO,Masculino,Testes negativos,2
2016,5,GO,Masculino,Casos aguardando resultado,0
2016,5,GO,Masculino,Casos sem informação laboratorial,0
2016,5,GO,Masculino,Casos sem teste laboratorial,0
2016,7,GO,Masculino,Testes positivos,0
2016,7,GO,Masculino,Testes negativos,3
2016,7,GO,Masculino,Casos aguardando resultado,0
2016,7,GO,Masculino,Casos sem informação laboratorial,0
2016,7,GO,Masculino,Casos sem teste laboratorial,0
2016,10,GO,Masculino,Testes positivos,1
2016,10,GO,Masculino,Testes negativos,1
2016,10,GO,Masculino,Casos aguardando resultado,0
2016,10,GO,Masculino,Casos sem informação laboratorial,1
2016,10,GO,Masculino,Casos sem teste laboratorial,0
2017,1,GO,Masculino,Testes positivos,1
2017,1,GO,Masculino,Testes negativos,2
2017,1,GO,Masculino,Casos aguardando resultado,0
2017,1,GO,Masculino,Casos sem informação laboratorial,0
2017,1,GO,Masculino,Casos sem teste laboratorial,0
2018,3,GO,Masculino,Testes positivos,1
2018,3,GO,Masculino,Testes negativos,2
2018,3,GO,Masculino,Casos aguardando resultado,0
2018,3,GO,Masculino,Casos sem informação laboratorial,0
2018,3,GO,Masculino,Casos sem teste laboratorial,0
2018,4,GO,Masculino,Testes positivos,1
2018,4,GO,Masculino,Testes negativos,2
2018,4,GO,Masculino,Casos aguardando resultado,0
2018,4,GO,Masculino,Casos sem informação laboratorial,0
2018,4,GO,Masculino,Casos sem teste laboratorial,0
2019,2,GO,Masculino,Testes positivos,1
2019,2,GO,Masculino,Testes negativos,2
2019,2,GO,Masculino,Casos aguardando resultado,0
2019,2,GO,Masculino,Casos sem informação laboratorial,0
2019,2,GO,Masculino,Casos sem teste laboratorial,0
2020,5,GO,Masculino,Testes positivos,0
2020,5,GO,Masculino,Testes negativos,3
2020,5,GO,Masculino,Casos aguardando resultado,0
2020,5,GO,Masculino,Casos sem informação laboratorial,0
2020,5,GO,Masculino,Casos sem teste laboratorial,0
2010,9,DF,Masculino,Testes positivos,0
2010,9,DF,Masculino,Testes negativos,3
2010,9,DF,Masculino,Casos aguardando resultado,0
2010,9,DF,Masculino,Casos sem informação laboratorial,0
2010,9,DF,Masculino,Casos sem teste laboratorial,0
2010,13,DF,Masculino,Testes positivos,2
2010,13,DF,Masculino,Testes negativos,1
2010,13,DF,Masculino,Casos aguardando resultado,0
2010,13,DF,Masculino,Casos sem informação laboratorial,0
2010,13,DF,Masculino,Casos sem teste laboratorial,0
2013,5,DF,Masculino,Testes positivos,0
2013,5,DF,Masculino,Testes negativos,3
2013,5,DF,Masculino,Casos aguardando resultado,0
2013,5,DF,Masculino,Casos sem informação laboratorial,0
2013,5,DF,Masculino,Casos sem teste laboratorial,0
2013,10,DF,Masculino,Testes positivos,1
2013,10,DF,Masculino,Testes negativos,2
2013,10,DF,Masculino,Casos aguardando resultado,0
2013,10,DF,Masculino,Casos sem informação laboratorial,0
2013,10,DF,Masculino,Casos sem teste laboratorial,0
2014,3,DF,Masculino,Testes positivos,0
2014,3,DF,Masculino,Testes negativos,3
2014,3,DF,Masculino,Casos aguardando resultado,0
2014,3,DF,Masculino,Casos sem informação laboratorial,0
2014,3,DF,Masculino,Casos sem teste laboratorial,0
2014,5,DF,Masculino,Testes positivos,0
2014,5,DF,Masculino,Testes negativos,2
2014,5,DF,Masculino,Casos aguardando resultado,0
2014,5,DF,Masculino,Casos sem informação laboratorial,0
2014,5,DF,Masculino,Casos sem teste laboratorial,1
2014,12,DF,Masculino,Testes positivos,1
2014,12,DF,Masculino,Testes negativos,2
2014,12,DF,Masculino,Casos aguardando resultado,0
2014,12,DF,Masculino,Casos sem informação laboratorial,0
2014,12,DF,Masculino,Casos sem teste laboratorial,0
2017,1,DF,Masculino,Testes positivos,0
2017,1,DF,Masculino,Testes negativos,0
2017,1,DF,Masculino,Casos aguardando resultado,0
2017,1,DF,Masculino,Casos sem informação laboratorial,3
2017,1,DF,Masculino,Casos sem teste laboratorial,0
2017,3,DF,Masculino,Testes positivos,0
2017,3,DF,Masculino,Testes negativos,2
2017,3,DF,Masculino,Casos aguardando resultado,0
2017,3,DF,Masculino,Casos sem informação laboratorial,1
2017,3,DF,Masculino,Casos sem teste laboratorial,0
2018,5,DF,Masculino,Testes positivos,1
2018,5,DF,Masculino,Testes negativos,2
2018,5,DF,Masculino,Casos aguardando resultado,0
2018,5,DF,Masculino,Casos sem informação laboratorial,0
2018,5,DF,Masculino,Casos sem teste laboratorial,0
2019,6,DF,Masculino,Testes positivos,1
2019,6,DF,Masculino,Testes negativos,1
2019,6,DF,Masculino,Casos aguardando resultado,0
2019,6,DF,Masculino,Casos sem informação laboratorial,0
2019,6,DF,Masculino,Casos sem teste laboratorial,1
2014,13,RO,Feminino,Testes positivos,2
2014,13,RO,Feminino,Testes negativos,1
2014,13,RO,Feminino,Casos aguardando resultado,0
2014,13,RO,Feminino,Casos sem informação laboratorial,1
2014,13,RO,Feminino,Casos sem teste laboratorial,0
2016,12,RO,Feminino,Testes positivos,1
2016,12,RO,Feminino,Testes negativos,2
2016,12,RO,Feminino,Casos aguardando resultado,0
2016,12,RO,Feminino,Casos sem informação laboratorial,1
2016,12,RO,Feminino,Casos sem teste laboratorial,0
2016,15,RO,Feminino,Testes positivos,1
2016,15,RO,Feminino,Testes negativos,1
2016,15,RO,Feminino,Casos aguardando resultado,0
2016,15,RO,Feminino,Casos sem informação laboratorial,2
2016,15,RO,Feminino,Casos sem teste laboratorial,0
2019,14,RO,Feminino,Testes positivos,0
2019,14,RO,Feminino,Testes negativos,4
2019,14,RO,Feminino,Casos aguardando resultado,0
2019,14,RO,Feminino,Casos sem informação laboratorial,0
2019,14,RO,Feminino,Casos sem teste laboratorial,0
2019,15,RO,Feminino,Testes positivos,1
2019,15,RO,Feminino,Testes negativos,3
2019,15,RO,Feminino,Casos aguardando resultado,0
2019,15,RO,Feminino,Casos sem informação laboratorial,0
2019,15,RO,Feminino,Casos sem teste laboratorial,0
2019,16,RO,Feminino,Testes positivos,2
2019,16,RO,Feminino,Testes negativos,2
2019,16,RO,Feminino,Casos aguardando resultado,0
2019,16,RO,Feminino,Casos sem informação laboratorial,0
2019,16,RO,Feminino,Casos sem teste laboratorial,0
2020,4,RO,Feminino,Testes positivos,1
2020,4,RO,Feminino,Testes negativos,3
2020,4,RO,Feminino,Casos aguardando resultado,0
2020,4,RO,Feminino,Casos sem informação laboratorial,0
2020,4,RO,Feminino,Casos sem teste laboratorial,0
2016,14,AC,Feminino,Testes positivos,1
2016,14,AC,Feminino,Testes negativos,1
2016,14,AC,Feminino,Casos aguardando resultado,0
2016,14,AC,Feminino,Casos sem informação laboratorial,0
2016,14,AC,Feminino,Casos sem teste laboratorial,1
2017,9,AC,Feminino,Testes positivos,0
2017,9,AC,Feminino,Testes negativos,2
2017,9,AC,Feminino,Casos aguardando resultado,0
2017,9,AC,Feminino,Casos sem informação laboratorial,2
2017,9,AC,Feminino,Casos sem teste laboratorial,0
2017,10,AC,Feminino,Testes positivos,1
2017,10,AC,Feminino,Testes negativos,1
2017,10,AC,Feminino,Casos aguardando resultado,0
2017,10,AC,Feminino,Casos sem informação laboratorial,1
2017,10,AC,Feminino,Casos sem teste laboratorial,1
2017,14,AC,Feminino,Testes positivos,0
2017,14,AC,Feminino,Testes negativos,2
2017,14,AC,Feminino,Casos aguardando resultado,0
2017,14,AC,Feminino,Casos sem informação laboratorial,2
2017,14,AC,Feminino,Casos sem teste laboratorial,0
2018,3,AC,Feminino,Testes positivos,1
2018,3,AC,Feminino,Testes negativos,1
2018,3,AC,Feminino,Casos aguardando resultado,0
2018,3,AC,Feminino,Casos sem informação laboratorial,2
2018,3,AC,Feminino,Casos sem teste laboratorial,0
2018,10,AC,Feminino,Testes positivos,0
2018,10,AC,Feminino,Testes negativos,3
2018,10,AC,Feminino,Casos aguardando resultado,0
2018,10,AC,Feminino,Casos sem informação laboratorial,1
2018,10,AC,Feminino,Casos sem teste laboratorial,0
2019,10,AC,Feminino,Testes positivos,3
2019,10,AC,Feminino,Testes negativos,1
2019,10,AC,Feminino,Casos aguardando resultado,0
2019,10,AC,Feminino,Casos sem informação laboratorial,0
2019,10,AC,Feminino,Casos sem teste laboratorial,0
2019,11,AC,Feminino,Testes positivos,0
2019,11,AC,Feminino,Testes negativos,2
2019,11,AC,Feminino,Casos aguardando resultado,0
2019,11,AC,Feminino,Casos sem informação laboratorial,0
2019,11,AC,Feminino,Casos sem teste laboratorial,2
2020,15,AC,Feminino,Testes positivos,0
2020,15,AC,Feminino,Testes negativos,0
2020,15,AC,Feminino,Casos aguardando resultado,4
2020,15,AC,Feminino,Casos sem informação laboratorial,0
2020,15,AC,Feminino,Casos sem teste laboratorial,0
2010,5,AM,Feminino,Testes positivos,4
2010,5,AM,Feminino,Testes negativos,0
2010,5,AM,Feminino,Casos aguardando resultado,0
2010,5,AM,Feminino,Casos sem informação laboratorial,0
2010,5,AM,Feminino,Casos sem teste laboratorial,0
2010,6,AM,Feminino,Testes positivos,4
2010,6,AM,Feminino,Testes negativos,0
2010,6,AM,Feminino,Casos aguardando resultado,0
2010,6,AM,Feminino,Casos sem informação laboratorial,0
2010,6,AM,Feminino,Casos sem teste laboratorial,0
2010,13,AM,Feminino,Testes positivos,4
2010,13,AM,Feminino,Testes negativos,0
2010,13,AM,Feminino,Casos aguardando resultado,0
2010,13,AM,Feminino,Casos sem informação laboratorial,0
2010,13,AM,Feminino,Casos sem teste laboratorial,0
2010,15,AM,Feminino,Testes positivos,4
2010,15,AM,Feminino,Testes negativos,0
2010,15,AM,Feminino,Casos aguardando resultado,0
2010,15,AM,Feminino,Casos sem informação laboratorial,0
2010,15,AM,Feminino,Casos sem teste laboratorial,0
2016,15,AM,Feminino,Testes positivos,1
2016,15,AM,Feminino,Testes negativos,3
2016,15,AM,Feminino,Casos aguardando resultado,0
2016,15,AM,Feminino,Casos sem informação laboratorial,0
2016,15,AM,Feminino,Casos sem teste laboratorial,0
2016,16,AM,Feminino,Testes positivos,0
2016,16,AM,Feminino,Testes negativos,4
2016,16,AM,Feminino,Casos aguardando resultado,0
2016,16,AM,Feminino,Casos sem informação laboratorial,0
2016,16,AM,Feminino,Casos sem teste laboratorial,0
2018,14,AM,Feminino,Testes positivos,4
2018,14,AM,Feminino,Testes negativos,0
2018,14,AM,Feminino,Casos aguardando resultado,0
2018,14,AM,Feminino,Casos sem informação laboratorial,0
2018,14,AM,Feminino,Casos sem teste laboratorial,0
2020,1,AM,Feminino,Testes positivos,1
2020,1,AM,Feminino,Testes negativos,1
2020,1,AM,Feminino,Casos aguardando resultado,0
2020,1,AM,Feminino,Casos sem informação laboratorial,0
2020,1,AM,Feminino,Casos sem teste laboratorial,2
2020,15,RR,Feminino,Testes positivos,3
2020,15,RR,Feminino,Testes negativos,0
2020,15,RR,Feminino,Casos aguardando resultado,1
2020,15,RR,Feminino,Casos sem informação laboratorial,0
2020,15,RR,Feminino,Casos sem teste laboratorial,0
2010,4,PA,Feminino,Testes positivos,3
2010,4,PA,Feminino,Testes negativos,0
2010,4,PA,Feminino,Casos aguardando resultado,0
2010,4,PA,Feminino,Casos sem informação laboratorial,0
2010,4,PA,Feminino,Casos sem teste laboratorial,1
2012,10,PA,Feminino,Testes positivos,0
2012,10,PA,Feminino,Testes negativos,2
2012,10,PA,Feminino,Casos aguardando resultado,0
2012,10,PA,Feminino,Casos sem informação laboratorial,2
2012,10,PA,Feminino,Casos sem teste laboratorial,0
2014,8,PA,Feminino,Testes positivos,1
2014,8,PA,Feminino,Testes negativos,3
2014,8,PA,Feminino,Casos aguardando resultado,0
2014,8,PA,Feminino,Casos sem informação laboratorial,0
2014,8,PA,Feminino,Casos sem teste laboratorial,0
2014,14,PA,Feminino,Testes positivos,2
2014,14,PA,Feminino,Testes negativos,2
2014,14,PA,Feminino,Casos aguardando resultado,0
2014,14,PA,Feminino,Casos sem informação laboratorial,0
2014,14,PA,Feminino,Casos sem teste laboratorial,0
2017,4,PA,Feminino,Testes positivos,0
2017,4,PA,Feminino,Testes negativos,1
2017,4,PA,Feminino,Casos aguardando resultado,0
2017,4,PA,Feminino,Casos sem informação laboratorial,3
2017,4,PA,Feminino,Casos sem teste laboratorial,0
2018,5,PA,Feminino,Testes positivos,0
2018,5,PA,Feminino,Testes negativos,0
2018,5,PA,Feminino,Casos aguardando resultado,0
2018,5,PA,Feminino,Casos sem informação laboratorial,4
2018,5,PA,Feminino,Casos sem teste laboratorial,0
2018,7,PA,Feminino,Testes positivos,1
2018,7,PA,Feminino,Testes negativos,0
2018,7,PA,Feminino,Casos aguardando resultado,0
2018,7,PA,Feminino,Casos sem informação laboratorial,3
2018,7,PA,Feminino,Casos sem teste laboratorial,0
2018,8,PA,Feminino,Testes positivos,0
2018,8,PA,Feminino,Testes negativos,3
2018,8,PA,Feminino,Casos aguardando resultado,0
2018,8,PA,Feminino,Casos sem informação laboratorial,1
2018,8,PA,Feminino,Casos sem teste laboratorial,0
2019,1,PA,Feminino,Testes positivos,0
2019,1,PA,Feminino,Testes negativos,4
2019,1,PA,Feminino,Casos aguardando resultado,0
2019,1,PA,Feminino,Casos sem informação laboratorial,0
2019,1,PA,Feminino,Casos sem teste laboratorial,0
2019,2,PA,Feminino,Testes positivos,0
2019,2,PA,Feminino,Testes negativos,2
2019,2,PA,Feminino,Casos aguardando resultado,1
2019,2,PA,Feminino,Casos sem informação laboratorial,0
2019,2,PA,Feminino,Casos sem teste laboratorial,1
2010,15,AP,Feminino,Testes positivos,0
2010,15,AP,Feminino,Testes negativos,4
2010,15,AP,Feminino,Casos aguardando resultado,0
2010,15,AP,Feminino,Casos sem informação laboratorial,0
2010,15,AP,Feminino,Casos sem teste laboratorial,0
2019,14,AP,Feminino,Testes positivos,1
2019,14,AP,Feminino,Testes negativos,1
2019,14,AP,Feminino,Casos aguardando resultado,0
2019,14,AP,Feminino,Casos sem informação laboratorial,0
2019,14,AP,Feminino,Casos sem teste laboratorial,2
2020,14,AP,Feminino,Testes positivos,0
2020,14,AP,Feminino,Testes negativos,1
2020,14,AP,Feminino,Casos aguardando resultado,0
2020,14,AP,Feminino,Casos sem informação laboratorial,0
2020,14,AP,Feminino,Casos sem teste laboratorial,3
2018,15,TO,Feminino,Testes positivos,1
2018,15,TO,Feminino,Testes negativos,3
2018,15,TO,Feminino,Casos aguardando resultado,0
2018,15,TO,Feminino,Casos sem informação laboratorial,0
2018,15,TO,Feminino,Casos sem teste laboratorial,0
2019,15,TO,Feminino,Testes positivos,1
2019,15,TO,Feminino,Testes negativos,2
